model	abbrev	name	lhs	op	rhs	Unstand_Est	Unstand_SE	STD_Genotype	STD_Genotype_SE	STD_All	p_value
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	GATE	=~	UkbDep	0.12601722253953898	0.0438679985265877	0.6907400922919644	0.111342170923181	0.6907400956744039	0.004070501799428608
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	GATE	=~	UkbAnh	0.07422030607993757	0.0517267859334526	0.4951875054770435	0.120143427936041	0.49518746660163515	0.15132914496137823
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CaseAppDec	~~	CaseAppDec	0.10132976162127466	0.0283739493835209	0.9958056759356793	0.278595532509377	0.9958064007914974	3.553152866325503e-4
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CaseAppInc	~~	CaseAppInc	0.11817337831314682	0.0283991952977033	0.896688354693424	0.214566086629013	0.8966885910022394	3.1664574617244215e-5
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CaseSleDec	~~	CaseSleDec	0.08191404855275432	0.0366393078724281	0.9405676231856169	0.420915138362894	0.9405694812088378	0.025372237792050768
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CaseSleInc	~~	CaseSleInc	0.056741036155015946	0.0277897541566542	0.9335023031147448	0.456903903035778	0.9335029039151523	0.04117167380585086
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CaseMotoInc	~~	CaseMotoInc	0.03447489017729134	0.0182667803913777	0.8743032139365968	0.4625594046183	0.8743038510725095	0.05912001924278859
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CaseMotoDec	~~	CaseMotoDec	0.02435944789106926	0.0214335068119829	0.914774996819944	0.804507084785198	0.9147745243489884	0.25574214725492667
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CaseGuilt	~~	CaseGuilt	0.04147433524291069	0.0532625537961897	0.9160882945516494	0.806266806555311	0.9160869327917688	0.43616990134439415
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CaseSui	~~	CaseSui	0.04476437801125298	0.027293284805483	0.666640413550654	0.39141160942663	0.6666405009741058	0.10097933723119738
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CommDep	~~	CommDep	0.00410750743957639	0.00616160004006663	0.04942287132176816	0.0486161195109557	0.04942287259315736	0.505008501062587
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CommAnh	~~	CommAnh	0.007397748500481348	0.00405464683223239	0.10713420828015216	0.034338199131994	0.10713420041544514	0.06807482680133085
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CommAppDec	~~	CommAppDec	0.030968531252699126	0.0077675271403798	0.6421274710684393	0.161804123133243	0.6421275688113803	6.69357862581379e-5
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CommAppInc	~~	CommAppInc	0.08455366084436548	0.0124035542674135	0.6364438485145582	0.0933705723606388	0.6364439021692976	9.303266111027626e-12
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CommSleDec	~~	CommSleDec	0.017675289157297696	0.0101039808845011	0.2748871708756735	0.154086071056916	0.274887115314969	0.08023241540462951
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CommSleInc	~~	CommSleInc	0.011259334019967437	0.0122505805830758	0.11496129034277816	0.130348133835898	0.11496124928890496	0.35805072313447023
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CommFatig	~~	CommFatig	0.03295447912661895	0.0136459487197527	0.4645167665031805	0.191807077162345	0.4645166679378691	0.015736751604935047
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CommGuilt	~~	CommGuilt	0.03953923534247595	0.0073954200421303	1.0980504093817938	1.50970052258942	1.0980557565664144	8.969658924130901e-8
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CommConc	~~	CommConc	0.013986289878541369	0.00890960555640666	0.31789037252528485	0.175578615145776	0.3178903294626367	0.11646188068558994
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	CommSui	~~	CommSui	0.02014254393643497	0.00547385042119082	0.5710060013495188	0.155920704984618	0.5710059569055403	2.3343882667602663e-4
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	UkbDep	~~	UkbDep	0.005684649628404795	0.0053825520267276	0.13065814652247829	0.104416167019324	0.13065814780210075	0.290910951416818
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	UkbAnh	~~	UkbAnh	0.010594780693874812	0.00523729683622375	0.22656821332921234	0.099402022079875	0.2265681777550859	0.04307847880634191
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	COG	~~	MOOD	0.8678782027839014	0.135501652842453	1.0025963124845367	0.0125427705417449	1.0025963124845367	1.5044128620516517e-10
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	COG	~~	NEUROVEG	-0.7190701134424572	0.0742949538087084	-0.7762371843851753	0.0613983305486549	-0.7762371843851753	3.718221040341396e-22
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	MOOD	~~	NEUROVEG	-0.6568207887772317	0.0979630228242827	-0.7595504309283794	0.0612134094258284	-0.7595504309283794	2.017061849442937e-11
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	COG	~~	COG	1		1		1	NA
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	MOOD	~~	MOOD	1		1		1	NA
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	~~	NEUROVEG	1		1		1	NA
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	GATE	~~	GATE	1		1		1	NA
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	COG	~~	GATE	0		0		0	NA
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	MOOD	~~	GATE	0		0		0	NA
H	Cog-Mood-Neuv	Cognitive-Mood-Neurovegetative	NEUROVEG	~~	GATE	0		0		0	NA
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	CommDep	0.2007143488279848	0.017512403579704	0.6811151117619907	0.059427545088023	0.6811152742642925	2.0646988033714585e-30
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	CommAnh	0.22792437025745202	0.0162066014675749	0.7799328556603325	0.0554573072248319	0.7799326770479492	6.350138894431225e-45
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	UkbDep	0.1338129350963427	0.0193517318673618	0.6313163563730508	0.0912996443096454	0.6313166395072384	4.685957078660845e-12
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	UkbAnh	0.16192897120490096	0.0196370997492608	0.7318813273657288	0.0887551605442637	0.7318816913589394	1.6368378091269766e-16
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	CaseSleDec	0.0502335272104911	0.0312725478561607	0.1702708121690327	0.106001004972814	0.17027072142024618	0.10820496550779768
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	CommSleDec	0.18300658132973402	0.0182402939975021	0.7152469644751749	0.0712888769666776	0.7152474346091136	1.0904517464168061e-23
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	CaseMotoInc	0.055209152591971865	0.0239688365291969	0.27785577599489764	0.120629624500946	0.2778557325156338	0.021257908484445087
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	CaseGuilt	0.1412345972294581	0.0415144844030157	0.519967330001852	0.152839134356167	0.5199665453126356	6.68809525813002e-4
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	CommGuilt	0.17183599282102505	0.0151427820290174	0.6611002955016364	0.0582584521380118	0.6611001418056149	7.612511097480972e-30
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	CaseSui	0.15192904809236493	0.0301631535587233	0.5780008829098016	0.114753344981726	0.578000841673518	4.7311050600677776e-7
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	=~	CommSui	0.12809162896885232	0.0144859035252213	0.6625686493943423	0.0749300151313171	0.6625685586987138	9.359873515087866e-19
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	APP	=~	CommAppDec	0.17054383293150743	0.0203481048798481	0.7790782460754592	0.0929542663703539	0.7790784057642208	5.234057360031588e-17
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	APP	=~	CommAppInc	0.32795905997787655	0.032678025984593	0.9002969052683524	0.0897061989935336	0.9002966305471126	1.0580254465505542e-23
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	APP	=~	CaseAppInc	0.16381395906658897	0.0403295017891852	0.45043021629106555	0.110892280115339	0.4504299506726519	4.867722581894796e-5
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	APP	=~	CaseAppDec	-0.054820185442764555	0.038486860290521	-0.1718019548088029	0.120614370726439	-0.17180189918424574	0.15433446048678706
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	LETH	=~	CaseSleInc	0.0610435610082498	0.0298777297576895	0.24748995332162163	0.121134141399194	0.24748994302803282	0.04104130985442807
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	LETH	=~	CommSleInc	0.2521311145099574	0.0263986332246061	0.8222418491147189	0.0860904581751716	0.8222419388675074	1.2855520710476941e-21
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	LETH	=~	CaseMotoDec	0.04162855863344989	0.0270352655293977	0.2550683626371248	0.165652629456716	0.25506937012666814	0.1236122075451341
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	LETH	=~	CommFatig	0.1773562362020034	0.0231464104455358	0.6650251242179077	0.0867911539750633	0.6650252602005843	1.825405281704155e-14
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	LETH	=~	CommConc	0.19501637713874098	0.0183260439709337	0.8587915147371252	0.0807022887718344	0.8587913595876051	1.9105353474844445e-26
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	GATE	=~	CommDep	0.20586505243424888	0.020476566386905	0.6985930807140833	0.0694862943572197	0.6985932473863267	8.849040590252492e-24
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	GATE	=~	CommAnh	0.1560500717233106	0.0199190201511667	0.5339878227662378	0.0681607564542264	0.5339877004777138	4.717459762780596e-15
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	GATE	=~	UkbDep	0.1452602475800956	0.0232417810903765	0.6853232565476909	0.109652502338477	0.6853235639030152	4.1055267946528e-10
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	GATE	=~	UkbAnh	0.10800509370529852	0.0252826545749998	0.48815784083917385	0.114271739781277	0.4881580836191618	1.9381031030703316e-5
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CaseAppDec	~~	CaseAppDec	0.09881334335161765	0.0287440391587386	0.9704847358669624	0.282306162148752	0.9704841074366863	5.866803073421144e-4
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CaseAppInc	~~	CaseAppInc	0.10542985722897907	0.0296125007954587	0.7971137996517624	0.223888196677361	0.7971128595370325	3.704089330332726e-4
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CaseSleDec	~~	CaseSleDec	0.08451419156453603	0.036506615687468	0.9710089164588851	0.419435133759563	0.9710078814270289	0.020610869040463886
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CaseSleInc	~~	CaseSleInc	0.057109636689664116	0.0277630262088451	0.9387488061887588	0.456357589192744	0.938748728099981	0.03968244330673876
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CaseMotoInc	~~	CaseMotoInc	0.03643288329959095	0.0182867280784988	0.9227964807091683	0.463179935252967	0.9227961919082005	0.046336742881491796
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CaseMotoDec	~~	CaseMotoDec	0.024902718245968177	0.0213277299054629	0.9349322306674863	0.800719755337831	0.9349396164231847	0.24295943102569614
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CaseGuilt	~~	CaseGuilt	0.05383120023528389	0.0493245196794983	0.729636993962651	0.668547853524655	0.7296347917556428	0.2751110064562156
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CaseSui	~~	CaseSui	0.046008736150570544	0.026931445103763	0.6659151220413896	0.389795352330922	0.6659150270247048	0.08756865153644335
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CommDep	~~	CommDep	0.004172551312665634	0.00429807528424041	0.04804943494257072	0.0494944877647951	0.04804945787010404	0.3316502203258819
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CommAnh	~~	CommAnh	0.009100591446950435	0.00292887605859912	0.10656220381894665	0.034295319141194	0.10656215501134259	0.0018887124448350953
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CommAppDec	~~	CommAppDec	0.01883404013550527	0.00741608529045119	0.3930366765493051	0.154762181205645	0.39303683767188013	0.011097289972067171
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CommAppInc	~~	CommAppInc	0.02514163825655245	0.0180450656342708	0.18946609265481928	0.135985032327154	0.18946597702551604	0.16353833215621758
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CommSleDec	~~	CommSleDec	0.03197531196535206	0.0108049662386168	0.48842046520444693	0.165045257476092	0.48842110728508176	0.0030832253167719726
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CommSleInc	~~	CommSleInc	0.030456818925188412	0.0133675885645367	0.32391812325206115	0.142167394059426	0.32391819396740223	0.022702288223646803
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CommFatig	~~	CommFatig	0.039668835760810685	0.013194394057068	0.5577411752040766	0.185512457139992	0.5577414032951451	0.0026428129862361735
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CommGuilt	~~	CommGuilt	0.038033027446719776	0.00719692410505373	0.5629468642581719	0.106525425082686	0.5629466025045957	1.2596419883804008e-7
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CommConc	~~	CommConc	0.013534936985007039	0.00803486528477581	0.26247749553618266	0.155816171494259	0.2624774006976727	0.09208011896927466
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	CommSui	~~	CommSui	0.020967378756223145	0.00550460992930101	0.5610030586095688	0.147281009300463	0.5610029050239091	1.3949720812572218e-4
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	UkbDep	~~	UkbDep	0.005919954034704721	0.00470392863981555	0.1317707952468024	0.104702944942169	0.13177091344055752	0.20820638934433394
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	UkbAnh	~~	UkbAnh	0.011065653169201245	0.00487484444404259	0.2260506504031292	0.0995847992505702	0.2260508752508454	0.023210616620038302
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	~~	APP	0.48130466306315955	0.0661315378167725	0.48130407407098896	0.0661315771173017	0.48130407407098896	3.3883074110550576e-13
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	~~	LETH	0.9137941806454511	0.0691780594952816	0.9137952981256885	0.0691782059375727	0.9137952981256885	7.753562213838695e-40
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	APP	~~	LETH	0.6645775354088295	0.0938175930523046	0.6645786277033272	0.0938177796178353	0.6645786277033272	1.4033558669765694e-12
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	~~	COGMOOD	1		1		1	NA
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	APP	~~	APP	1		1		1	NA
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	LETH	~~	LETH	1		1		1	NA
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	GATE	~~	GATE	1		1		1	NA
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	COGMOOD	~~	GATE	0		0		0	NA
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	APP	~~	GATE	0		0		0	NA
I	CogMood-App-Leth	Cognitive/Mood-Appetite-Lethargy	LETH	~~	GATE	0		0		0	NA
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	=~	CommAnh	0.2143787827049573	0.0151450457323496	0.7335811189265503	0.0518247012548183	0.7335812738593274	1.7382989907094147e-45
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	=~	UkbAnh	0.15242728524955382	0.0188445330171036	0.6889355154848603	0.0851728184588365	0.6889357329833358	6.031774707424322e-16
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	=~	CaseSleDec	0.05321003946049999	0.0310698124622613	0.18036012811099847	0.105313791466386	0.1803605160743238	0.086786872411055635
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	=~	CommSleDec	0.18482439098897444	0.0180337493527819	0.7223529111773235	0.070481601125435	0.7223543200954373	1.1981492323559998e-24
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	=~	CaseMotoInc	0.057105457758149854	0.0238932413064954	0.2873987869455448	0.120249137714672	0.28740093310704606	0.01684719965422308
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	=~	CaseAppDec	-0.0205259394410053	0.0306555958701808	-0.0643265806705786	0.0960718264778556	-0.06432658341173651	0.5031346037290663
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	=~	CommAppDec	0.10868654721045033	0.0157424090398036	0.4965021600660624	0.0719144556624473	0.4965024372220685	5.053669720847368e-12
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	=~	CaseGuilt	0.14107306919357396	0.0415219346377701	0.519374277318941	0.152866551789472	0.5193996942385258	6.799084403856541e-4
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	=~	CommGuilt	0.16807928003241276	0.0150496909980475	0.6466474551775557	0.0579002820833107	0.6466475807705697	5.829373233619768e-29
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	ATY	=~	CaseAppInc	0.11806985858433133	0.0357861247895705	0.324650778912834	0.0983993595820564	0.32465078038584827	9.691954089045191e-4
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	ATY	=~	CommAppInc	0.21283208274882182	0.0235416357141798	0.5842553456859999	0.0646253222767751	0.5842554092530902	1.5571910608544228e-19
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	ATY	=~	CaseSleInc	0.06843126015622819	0.0324482653004981	0.27744264512778777	0.131555842354555	0.27744258034936176	0.03495025173523706
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	ATY	=~	CaseMotoDec	0.0474727072776647	0.0293480581145619	0.2908782216587667	0.179823636388452	0.2908786825733934	0.10575405748520593
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	ATY	=~	CommSleInc	0.2834769702609888	0.0261158848352343	0.9244649498882695	0.0851682997877842	0.9244647995855476	1.8967603575249953e-27
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	ATY	=~	CommFatig	0.19665719572569734	0.0241976627288185	0.7373964264924678	0.0907329207933429	0.7373963538211359	4.396270558360032e-16
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	AFC	=~	CommDep	0.1995065818870821	0.0168741083624414	0.6770153337098966	0.0572613984132875	0.6770154257786936	2.96053063995795e-32
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	AFC	=~	UkbDep	0.13228077316950984	0.0188725163150187	0.6240878218380405	0.0890386222510607	0.6240878936471693	2.3972712728885725e-12
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	AFC	=~	CaseSui	0.15702770629476562	0.0310221310798715	0.5974006152886274	0.118021251829657	0.5974109735178714	4.153247842626689e-7
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	AFC	=~	CommConc	0.19495728510205884	0.0186030507872037	0.8585328672440795	0.0819220940030063	0.8585351581467603	1.069069004164816e-25
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	AFC	=~	CommSui	0.13095707958000882	0.0150041275579015	0.6773909063948695	0.0776105477715107	0.6773919407805142	2.5905469941090437e-18
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	GATE	=~	CommDep	0.20632185750666396	0.0192703849202152	0.70014547684159	0.0653929006325396	0.7001455720559058	9.469649862490709e-27
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	GATE	=~	CommAnh	0.17244379709421828	0.0169998720330797	0.5900861583495279	0.0581715623583072	0.5900862829760823	3.5298583167360734e-24
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	GATE	=~	UkbDep	0.146469433671309	0.0214926866295237	0.6910282071682577	0.101400143538018	0.6910282866797173	9.43622260161401e-12
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	GATE	=~	UkbAnh	0.1201901890079219	0.0221716027672043	0.5432322361169093	0.100210155905609	0.5432324076165351	5.92975186032311e-8
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	~~	ATY	0.8833296643095236	0.050544800469928	0.8833324679864341	0.0505449733309247	0.8833324679864341	2.176247042440575e-68
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	~~	AFC	0.9899990741396621	0.0300827035713146	0.9899990184672612	0.0300827163985869	0.9899990184672612	1.620904641199378e-237
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CaseAppDec	~~	CaseAppDec	0.10139737209465448	0.0283366476572079	0.995862005792947	0.278304985122607	0.9958620906665728	3.458202168366154e-4
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CaseAppInc	~~	CaseAppInc	0.11832412052023696	0.0284216988431605	0.8946018626768363	0.21488508839392	0.8946018707948596	3.138712901319586e-5
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CaseSleDec	~~	CaseSleDec	0.08420626117718859	0.0365272816927046	0.9674659221053051	0.41967257335185	0.9674700842414037	0.021149902128827305
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CaseSleInc	~~	CaseSleInc	0.05615328029120267	0.0278338203174878	0.923026045632714	0.457521271141003	0.923025614609088	0.04364880054858102
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CaseMotoInc	~~	CaseMotoInc	0.036219794126243834	0.0182824459663332	0.9173870023525559	0.463071483390197	0.9174007036491992	0.047577359364075714
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CaseMotoDec	~~	CaseMotoDec	0.024382034540348835	0.0214429821506258	0.9153866910478222	0.805046809613242	0.9153895920243671	0.2555116980214151
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CaseGuilt	~~	CaseGuilt	0.05387694106485868	0.0492960168467649	0.7301524920861661	0.668161475666426	0.730223957624926	0.274425912544576
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CaseSui	~~	CaseSui	0.04443352720049509	0.0271564046841037	0.6430778280895194	0.393051420335901	0.6431001287204291	0.10179605803462792
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CommDep	~~	CommDep	0.004467709280054458	0.00399960226998437	0.0514462771956181	0.0460575935462769	0.05144629118820271	0.26397791113130137
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CommAnh	~~	CommAnh	0.009706541246447565	0.00333811132184516	0.11365664527768754	0.0390872104251339	0.1136566932863974	0.0036398761274456667
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CommAppDec	~~	CommAppDec	0.03610647382250235	0.00792021415733815	0.7534844886164279	0.16528254731005	0.7534853298325459	5.145287339088766e-6
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CommAppInc	~~	CommAppInc	0.08740132596753492	0.012514978074449	0.6586454734369963	0.0943110414528526	0.6586456167585041	2.8742819398128354e-12
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CommSleDec	~~	CommSleDec	0.03130662501337172	0.0106782345269201	0.47820237081155226	0.163109398193951	0.47820423623945857	0.0033698571084490067
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CommSleInc	~~	CommSleInc	0.013667887772176009	0.0136874899879459	0.14536488159510377	0.145569477794795	0.1453648343272531	0.318004069466839
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CommFatig	~~	CommFatig	0.032449979443007815	0.0137146054585883	0.456246707298647	0.192826561459617	0.45624661737129424	0.017977113983359997
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CommGuilt	~~	CommGuilt	0.03930998024332396	0.00719969853812499	0.5818466802689621	0.10656648581479	0.5818469062835695	4.7627383180244985e-8
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CommConc	~~	CommConc	0.013557960172736756	0.00866120507967787	0.26291597909798153	0.167962536380974	0.2629173822259174	0.11749700159294874
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	CommSui	~~	CommSui	0.02022512409226263	0.00561257242459681	0.5411385059118028	0.150169654572695	0.5411401585656084	3.1391351905282446e-4
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	UkbDep	~~	UkbDep	0.005974905796264598	0.00459034478178524	0.13299417740623704	0.102174712851899	0.13299420801153403	0.19304473827573154
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	UkbAnh	~~	UkbAnh	0.011271948488490552	0.00481879154074197	0.23026596174288047	0.0984397613143034	0.23026610713385653	0.019326895992251864
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	ATY	~~	AFC	0.7342504186433237	0.0651813618811862	0.7342532243932346	0.0651815385539761	0.7342532243932346	1.9595245842235826e-29
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	~~	MEL	1		1		1	NA
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	ATY	~~	ATY	1		1		1	NA
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	AFC	~~	AFC	1		1		1	NA
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	GATE	~~	GATE	1		1		1	NA
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	AFC	~~	GATE	0		0		0	NA
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	MEL	~~	GATE	0		0		0	NA
J	AffCog-Melc-Atyp	Affective/Cognitive-Melancholic-Atypical	ATY	~~	GATE	0		0		0	NA
M	CogMoodLeth-App	Cog/Mood/Leth-Appetite	COGMOODLETH	=~	CommDep	0.19154758613820472	0.0163914675318905	0.6500070935801694	0.0556236404572058	0.6500073083914787	1.5063541795236423e-31
M	CogMoodLeth-App	Cog/Mood/Leth-Appetite	COGMOODLETH	=~	CommAnh	0.21913771515359792	0.0151316052657057	0.7498652195471052	0.0517787459336497	0.7498652512864958	1.5717485392759566e-47
